miRNA_ID	isoform_coords	read_count	reads_per_million_miRNA_mapped	cross-mapped	miRNA_region
hsa-mir-330	hg38:chr19:45639012-45639032:-	2	0.506901	N	mature,MIMAT0000751
hsa-mir-330	hg38:chr19:45639048-45639071:-	21	5.322459	N	mature,MIMAT0004693
hsa-mir-330	hg38:chr19:45639049-45639071:-	5	1.267252	N	mature,MIMAT0004693
hsa-mir-330	hg38:chr19:45639050-45639071:-	112	28.386446	N	mature,MIMAT0004693
hsa-mir-330	hg38:chr19:45639051-45639071:-	6	1.520702	N	mature,MIMAT0004693
hsa-mir-331	hg38:chr12:95308423-95308445:+	1	0.253450	N	precursor
hsa-mir-331	hg38:chr12:95308425-95308445:+	2	0.506901	N	precursor
hsa-mir-331	hg38:chr12:95308426-95308445:+	2	0.506901	N	precursor
hsa-mir-331	hg38:chr12:95308440-95308464:+	2	0.506901	N	mature,MIMAT0004700
hsa-mir-331	hg38:chr12:95308443-95308464:+	5	1.267252	N	mature,MIMAT0004700
hsa-mir-331	hg38:chr12:95308443-95308465:+	3	0.760351	N	mature,MIMAT0004700
hsa-mir-331	hg38:chr12:95308444-95308465:+	1	0.253450	N	mature,MIMAT0004700
hsa-mir-331	hg38:chr12:95308445-95308466:+	1	0.253450	N	mature,MIMAT0004700
hsa-mir-331	hg38:chr12:95308445-95308467:+	1	0.253450	N	mature,MIMAT0004700
hsa-mir-331	hg38:chr12:95308445-95308470:+	1	0.253450	N	mature,MIMAT0004700
hsa-mir-331	hg38:chr12:95308480-95308498:+	1	0.253450	N	mature,MIMAT0000760
hsa-mir-331	hg38:chr12:95308480-95308500:+	23	5.829359	N	mature,MIMAT0000760
hsa-mir-331	hg38:chr12:95308480-95308501:+	36	9.124215	N	mature,MIMAT0000760
hsa-mir-331	hg38:chr12:95308480-95308502:+	1	0.253450	N	mature,MIMAT0000760
hsa-mir-331	hg38:chr12:95308481-95308500:+	1	0.253450	N	mature,MIMAT0000760
hsa-mir-335	hg38:chr7:130496126-130496146:+	1	0.253450	N	mature,MIMAT0000765
hsa-mir-335	hg38:chr7:130496126-130496147:+	17	4.308657	N	mature,MIMAT0000765
hsa-mir-335	hg38:chr7:130496126-130496148:+	23	5.829359	N	mature,MIMAT0000765
hsa-mir-335	hg38:chr7:130496126-130496149:+	14	3.548306	N	mature,MIMAT0000765
hsa-mir-335	hg38:chr7:130496130-130496148:+	1	0.253450	N	mature,MIMAT0000765
hsa-mir-335	hg38:chr7:130496160-130496182:+	1	0.253450	N	mature,MIMAT0004703
hsa-mir-335	hg38:chr7:130496161-130496182:+	4	1.013802	N	mature,MIMAT0004703
hsa-mir-335	hg38:chr7:130496161-130496183:+	8	2.027603	N	mature,MIMAT0004703
hsa-mir-335	hg38:chr7:130496161-130496184:+	54	13.686322	N	mature,MIMAT0004703
hsa-mir-335	hg38:chr7:130496162-130496182:+	18	4.562107	N	mature,MIMAT0004703
hsa-mir-335	hg38:chr7:130496162-130496183:+	25	6.336260	N	mature,MIMAT0004703
hsa-mir-335	hg38:chr7:130496162-130496184:+	514	130.273511	N	mature,MIMAT0004703
hsa-mir-335	hg38:chr7:130496162-130496185:+	2	0.506901	N	mature,MIMAT0004703
hsa-mir-335	hg38:chr7:130496163-130496184:+	1	0.253450	N	mature,MIMAT0004703
hsa-mir-335	hg38:chr7:130496164-130496185:+	1	0.253450	N	mature,MIMAT0004703
hsa-mir-337	hg38:chr14:100874493-100874515:+	1	0.253450	N	precursor
hsa-mir-337	hg38:chr14:100874494-100874515:+	6	1.520702	N	precursor
hsa-mir-337	hg38:chr14:100874495-100874515:+	4	1.013802	N	precursor
hsa-mir-337	hg38:chr14:100874496-100874515:+	4	1.013802	N	precursor
hsa-mir-337	hg38:chr14:100874515-100874534:+	1	0.253450	N	mature,MIMAT0004695
hsa-mir-337	hg38:chr14:100874515-100874535:+	2	0.506901	N	mature,MIMAT0004695
hsa-mir-337	hg38:chr14:100874515-100874536:+	4	1.013802	N	mature,MIMAT0004695
hsa-mir-337	hg38:chr14:100874515-100874538:+	1	0.253450	N	mature,MIMAT0004695
hsa-mir-337	hg38:chr14:100874516-100874538:+	1	0.253450	N	mature,MIMAT0004695
hsa-mir-337	hg38:chr14:100874552-100874572:+	1	0.253450	N	mature,MIMAT0000754
hsa-mir-337	hg38:chr14:100874552-100874573:+	2	0.506901	N	mature,MIMAT0000754
hsa-mir-337	hg38:chr14:100874552-100874574:+	11	2.787955	N	mature,MIMAT0000754
hsa-mir-337	hg38:chr14:100874552-100874575:+	1	0.253450	N	mature,MIMAT0000754
hsa-mir-337	hg38:chr14:100874553-100874570:+	1	0.253450	N	mature,MIMAT0000754
hsa-mir-337	hg38:chr14:100874553-100874571:+	2	0.506901	N	mature,MIMAT0000754
hsa-mir-337	hg38:chr14:100874553-100874572:+	2	0.506901	N	mature,MIMAT0000754
hsa-mir-337	hg38:chr14:100874553-100874573:+	68	17.234628	N	mature,MIMAT0000754
hsa-mir-337	hg38:chr14:100874553-100874574:+	227	57.533243	N	mature,MIMAT0000754
hsa-mir-337	hg38:chr14:100874553-100874575:+	314	79.583429	N	mature,MIMAT0000754
hsa-mir-337	hg38:chr14:100874553-100874576:+	9	2.281054	N	mature,MIMAT0000754
hsa-mir-337	hg38:chr14:100874553-100874577:+	1	0.253450	N	mature,MIMAT0000754
hsa-mir-337	hg38:chr14:100874554-100874573:+	13	3.294855	N	mature,MIMAT0000754
hsa-mir-337	hg38:chr14:100874554-100874574:+	42	10.644917	N	mature,MIMAT0000754
hsa-mir-337	hg38:chr14:100874554-100874575:+	217	54.998739	N	mature,MIMAT0000754
hsa-mir-337	hg38:chr14:100874554-100874576:+	2	0.506901	N	mature,MIMAT0000754
hsa-mir-337	hg38:chr14:100874556-100874574:+	1	0.253450	N	mature,MIMAT0000754
hsa-mir-338	hg38:chr17:81125885-81125909:-	3	0.760351	N	mature,MIMAT0000763
hsa-mir-338	hg38:chr17:81125886-81125908:-	2	0.506901	N	mature,MIMAT0000763
hsa-mir-338	hg38:chr17:81125886-81125909:-	433	109.744028	N	mature,MIMAT0000763
hsa-mir-338	hg38:chr17:81125886-81125910:-	1	0.253450	N	mature,MIMAT0000763
hsa-mir-338	hg38:chr17:81125887-81125908:-	1	0.253450	N	mature,MIMAT0000763
hsa-mir-338	hg38:chr17:81125887-81125909:-	221	56.012541	N	mature,MIMAT0000763
hsa-mir-338	hg38:chr17:81125887-81125910:-	1	0.253450	N	mature,MIMAT0000763
hsa-mir-338	hg38:chr17:81125888-81125909:-	3	0.760351	N	mature,MIMAT0000763
hsa-mir-338	hg38:chr17:81125889-81125909:-	1	0.253450	N	mature,MIMAT0000763
hsa-mir-338	hg38:chr17:81125889-81125910:-	1	0.253450	N	mature,MIMAT0000763
hsa-mir-338	hg38:chr17:81125924-81125945:-	1	0.253450	N	mature,MIMAT0004701
hsa-mir-338	hg38:chr17:81125925-81125945:-	1	0.253450	N	mature,MIMAT0004701
hsa-mir-339	hg38:chr7:1022955-1022976:-	2	0.506901	N	mature,MIMAT0004702
hsa-mir-339	hg38:chr7:1022955-1022977:-	2	0.506901	N	mature,MIMAT0004702
hsa-mir-339	hg38:chr7:1022955-1022978:-	14	3.548306	N	mature,MIMAT0004702
hsa-mir-339	hg38:chr7:1022956-1022976:-	1	0.253450	N	mature,MIMAT0004702
hsa-mir-339	hg38:chr7:1022956-1022977:-	1	0.253450	N	mature,MIMAT0004702
hsa-mir-339	hg38:chr7:1022956-1022978:-	3	0.760351	N	mature,MIMAT0004702
hsa-mir-339	hg38:chr7:1022957-1022978:-	2	0.506901	N	mature,MIMAT0004702
hsa-mir-339	hg38:chr7:1022958-1022978:-	2	0.506901	N	mature,MIMAT0004702
hsa-mir-339	hg38:chr7:1022959-1022978:-	4	1.013802	N	mature,MIMAT0004702
hsa-mir-339	hg38:chr7:1022989-1023013:-	11	2.787955	N	mature,MIMAT0000764
hsa-mir-339	hg38:chr7:1022990-1023013:-	103	26.105392	N	mature,MIMAT0000764
hsa-mir-339	hg38:chr7:1022991-1023013:-	5	1.267252	N	mature,MIMAT0000764
hsa-mir-339	hg38:chr7:1022992-1023013:-	49	12.419070	N	mature,MIMAT0000764
hsa-mir-339	hg38:chr7:1022993-1023013:-	2	0.506901	N	mature,MIMAT0000764
hsa-mir-33a	hg38:chr22:41900927-41900949:+	1	0.253450	N	precursor
hsa-mir-33a	hg38:chr22:41900928-41900949:+	2	0.506901	N	precursor
hsa-mir-33a	hg38:chr22:41900929-41900949:+	2	0.506901	N	precursor
hsa-mir-33a	hg38:chr22:41900930-41900949:+	1	0.253450	N	precursor
hsa-mir-33a	hg38:chr22:41900949-41900965:+	1	0.253450	N	mature,MIMAT0000091
hsa-mir-33a	hg38:chr22:41900949-41900967:+	1	0.253450	N	mature,MIMAT0000091
hsa-mir-33a	hg38:chr22:41900949-41900968:+	3	0.760351	N	mature,MIMAT0000091
hsa-mir-33a	hg38:chr22:41900949-41900969:+	95	24.077789	N	mature,MIMAT0000091
hsa-mir-33a	hg38:chr22:41900949-41900970:+	116	29.400248	N	mature,MIMAT0000091
hsa-mir-33a	hg38:chr22:41900949-41900971:+	1	0.253450	N	mature,MIMAT0000091
hsa-mir-33a	hg38:chr22:41900950-41900968:+	1	0.253450	N	mature,MIMAT0000091
hsa-mir-33a	hg38:chr22:41900970-41900989:+	1	0.253450	N	stemloop
hsa-mir-33a	hg38:chr22:41900989-41901009:+	1	0.253450	N	mature,MIMAT0004506
hsa-mir-33a	hg38:chr22:41900989-41901010:+	3	0.760351	N	mature,MIMAT0004506
hsa-mir-33b	hg38:chr17:17813898-17813917:-	2	0.506901	N	mature,MIMAT0003301
hsa-mir-340	hg38:chr5:180015317-180015341:-	1	0.253450	N	mature,MIMAT0000750
hsa-mir-340	hg38:chr5:180015318-180015340:-	1	0.253450	N	mature,MIMAT0000750
hsa-mir-340	hg38:chr5:180015318-180015341:-	28	7.096611	N	mature,MIMAT0000750
hsa-mir-340	hg38:chr5:180015319-180015341:-	9	2.281054	N	mature,MIMAT0000750
hsa-mir-340	hg38:chr5:180015320-180015341:-	10	2.534504	N	mature,MIMAT0000750
hsa-mir-340	hg38:chr5:180015321-180015341:-	1	0.253450	N	mature,MIMAT0000750
hsa-mir-340	hg38:chr5:180015360-180015383:-	2	0.506901	N	mature,MIMAT0004692
hsa-mir-340	hg38:chr5:180015361-180015383:-	117	29.653698	N	mature,MIMAT0004692
hsa-mir-340	hg38:chr5:180015362-180015383:-	27	6.843161	N	mature,MIMAT0004692
hsa-mir-340	hg38:chr5:180015363-180015383:-	12	3.041405	N	mature,MIMAT0004692
hsa-mir-340	hg38:chr5:180015363-180015384:-	1	0.253450	N	mature,MIMAT0004692
hsa-mir-340	hg38:chr5:180015364-180015383:-	1	0.253450	N	mature,MIMAT0004692
hsa-mir-342	hg38:chr14:100109673-100109695:+	4	1.013802	N	mature,MIMAT0004694
hsa-mir-342	hg38:chr14:100109673-100109696:+	2	0.506901	N	mature,MIMAT0004694
hsa-mir-342	hg38:chr14:100109674-100109694:+	1	0.253450	N	mature,MIMAT0004694
hsa-mir-342	hg38:chr14:100109674-100109696:+	1	0.253450	N	mature,MIMAT0004694
hsa-mir-342	hg38:chr14:100109674-100109699:+	1	0.253450	N	mature,MIMAT0004694
hsa-mir-342	hg38:chr14:100109715-100109735:+	2	0.506901	N	mature,MIMAT0000753
hsa-mir-342	hg38:chr14:100109715-100109736:+	1	0.253450	N	mature,MIMAT0000753
hsa-mir-342	hg38:chr14:100109715-100109737:+	44	11.151818	N	mature,MIMAT0000753
hsa-mir-342	hg38:chr14:100109715-100109738:+	121	30.667500	N	mature,MIMAT0000753
hsa-mir-342	hg38:chr14:100109715-100109739:+	116	29.400248	N	mature,MIMAT0000753
hsa-mir-342	hg38:chr14:100109715-100109740:+	10	2.534504	N	mature,MIMAT0000753
hsa-mir-342	hg38:chr14:100109717-100109738:+	2	0.506901	N	mature,MIMAT0000753
hsa-mir-342	hg38:chr14:100109717-100109739:+	3	0.760351	N	mature,MIMAT0000753
hsa-mir-342	hg38:chr14:100109717-100109740:+	23	5.829359	N	mature,MIMAT0000753
hsa-mir-342	hg38:chr14:100109718-100109740:+	1	0.253450	N	mature,MIMAT0000753
hsa-mir-345	hg38:chr14:100307876-100307897:+	2	0.506901	N	mature,MIMAT0000772
hsa-mir-345	hg38:chr14:100307876-100307898:+	4	1.013802	N	mature,MIMAT0000772
hsa-mir-34a	hg38:chr1:9151690-9151713:-	1	0.253450	N	mature,MIMAT0004557
hsa-mir-34a	hg38:chr1:9151691-9151713:-	1	0.253450	N	mature,MIMAT0004557
hsa-mir-34a	hg38:chr1:9151692-9151714:-	2	0.506901	N	mature,MIMAT0004557
hsa-mir-34a	hg38:chr1:9151693-9151715:-	1	0.253450	N	mature,MIMAT0004557
hsa-mir-34a	hg38:chr1:9151732-9151756:-	1	0.253450	N	mature,MIMAT0000255
hsa-mir-34a	hg38:chr1:9151732-9151757:-	9	2.281054	N	mature,MIMAT0000255
hsa-mir-34a	hg38:chr1:9151733-9151757:-	27	6.843161	N	mature,MIMAT0000255
hsa-mir-34a	hg38:chr1:9151734-9151752:-	1	0.253450	N	mature,MIMAT0000255
hsa-mir-34a	hg38:chr1:9151734-9151756:-	26	6.589711	N	mature,MIMAT0000255
hsa-mir-34a	hg38:chr1:9151734-9151757:-	2019	511.716379	N	mature,MIMAT0000255
hsa-mir-34a	hg38:chr1:9151734-9151758:-	26	6.589711	N	mature,MIMAT0000255
hsa-mir-34a	hg38:chr1:9151735-9151756:-	2	0.506901	N	mature,MIMAT0000255
hsa-mir-34a	hg38:chr1:9151735-9151757:-	2288	579.894539	N	mature,MIMAT0000255
hsa-mir-34a	hg38:chr1:9151735-9151758:-	37	9.377665	N	mature,MIMAT0000255
hsa-mir-34a	hg38:chr1:9151735-9151759:-	2	0.506901	N	mature,MIMAT0000255
hsa-mir-34a	hg38:chr1:9151736-9151757:-	265	67.164359	N	mature,MIMAT0000255
hsa-mir-34a	hg38:chr1:9151736-9151758:-	23	5.829359	N	mature,MIMAT0000255
hsa-mir-34a	hg38:chr1:9151736-9151759:-	3	0.760351	N	mature,MIMAT0000255
hsa-mir-34a	hg38:chr1:9151737-9151757:-	49	12.419070	N	mature,MIMAT0000255
hsa-mir-34a	hg38:chr1:9151737-9151758:-	5	1.267252	N	mature,MIMAT0000255
hsa-mir-34a	hg38:chr1:9151737-9151759:-	1	0.253450	N	mature,MIMAT0000255
hsa-mir-34a	hg38:chr1:9151738-9151757:-	7	1.774153	N	mature,MIMAT0000255
hsa-mir-34a	hg38:chr1:9151739-9151757:-	4	1.013802	N	mature,MIMAT0000255
hsa-mir-34b	hg38:chr11:111512951-111512974:+	1	0.253450	N	mature,MIMAT0000685
hsa-mir-34b	hg38:chr11:111512951-111512975:+	1	0.253450	N	mature,MIMAT0000685
hsa-mir-34b	hg38:chr11:111512987-111513009:+	1	0.253450	N	mature,MIMAT0004676
hsa-mir-3607	hg38:chr5:86620530-86620560:+	1	0.253450	N	mature,MIMAT0017985
hsa-mir-3607	hg38:chr5:86620531-86620561:+	1	0.253450	N	mature,MIMAT0017985
hsa-mir-3607	hg38:chr5:86620536-86620564:+	1	0.253450	N	mature,MIMAT0017985
hsa-mir-3607	hg38:chr5:86620538-86620567:+	5	1.267252	N	mature,MIMAT0017985
hsa-mir-3607	hg38:chr5:86620539-86620567:+	5	1.267252	N	mature,MIMAT0017985
hsa-mir-3607	hg38:chr5:86620540-86620567:+	1	0.253450	N	mature,MIMAT0017985
hsa-mir-3607	hg38:chr5:86620541-86620566:+	2	0.506901	N	mature,MIMAT0017985
hsa-mir-3607	hg38:chr5:86620541-86620567:+	9	2.281054	N	mature,MIMAT0017985
hsa-mir-3607	hg38:chr5:86620542-86620567:+	18	4.562107	N	mature,MIMAT0017985
hsa-mir-3607	hg38:chr5:86620542-86620569:+	1	0.253450	N	mature,MIMAT0017985
hsa-mir-3607	hg38:chr5:86620543-86620567:+	20	5.069008	N	mature,MIMAT0017985
hsa-mir-3607	hg38:chr5:86620544-86620567:+	7	1.774153	N	mature,MIMAT0017985
hsa-mir-3607	hg38:chr5:86620545-86620567:+	9	2.281054	N	mature,MIMAT0017985
hsa-mir-3607	hg38:chr5:86620546-86620567:+	5	1.267252	N	mature,MIMAT0017985
hsa-mir-3607	hg38:chr5:86620546-86620569:+	1	0.253450	N	mature,MIMAT0017985
hsa-mir-3607	hg38:chr5:86620547-86620567:+	26	6.589711	N	mature,MIMAT0017985
hsa-mir-3607	hg38:chr5:86620548-86620567:+	43	10.898368	N	mature,MIMAT0017985
hsa-mir-3609	hg38:chr7:98881699-98881727:+	2	0.506901	N	mature,MIMAT0017986
hsa-mir-361	hg38:chrX:85903638-85903663:-	1	0.253450	N	mature,MIMAT0004682
hsa-mir-361	hg38:chrX:85903639-85903663:-	80	20.276033	N	mature,MIMAT0004682
hsa-mir-361	hg38:chrX:85903639-85903664:-	19	4.815558	N	mature,MIMAT0004682
hsa-mir-361	hg38:chrX:85903640-85903663:-	72	18.248430	N	mature,MIMAT0004682
hsa-mir-361	hg38:chrX:85903640-85903664:-	275	69.698863	N	mature,MIMAT0004682
hsa-mir-361	hg38:chrX:85903641-85903663:-	9	2.281054	N	mature,MIMAT0004682
hsa-mir-361	hg38:chrX:85903641-85903664:-	155	39.284814	N	mature,MIMAT0004682
hsa-mir-361	hg38:chrX:85903642-85903663:-	6	1.520702	N	mature,MIMAT0004682
hsa-mir-361	hg38:chrX:85903642-85903664:-	295	74.767871	N	mature,MIMAT0004682
hsa-mir-361	hg38:chrX:85903642-85903665:-	2	0.506901	N	mature,MIMAT0004682
hsa-mir-361	hg38:chrX:85903642-85903666:-	3	0.760351	N	mature,MIMAT0004682
hsa-mir-361	hg38:chrX:85903643-85903664:-	90	22.810537	N	mature,MIMAT0004682
hsa-mir-361	hg38:chrX:85903643-85903666:-	1	0.253450	N	mature,MIMAT0004682
hsa-mir-361	hg38:chrX:85903644-85903664:-	268	67.924710	N	mature,MIMAT0004682
hsa-mir-361	hg38:chrX:85903644-85903665:-	1	0.253450	N	mature,MIMAT0004682
hsa-mir-361	hg38:chrX:85903644-85903666:-	31	7.856963	N	mature,MIMAT0004682
hsa-mir-361	hg38:chrX:85903645-85903664:-	8	2.027603	N	mature,MIMAT0004682
hsa-mir-361	hg38:chrX:85903678-85903703:-	1	0.253450	N	mature,MIMAT0000703
hsa-mir-361	hg38:chrX:85903679-85903703:-	7	1.774153	N	mature,MIMAT0000703
hsa-mir-361	hg38:chrX:85903680-85903702:-	1	0.253450	N	mature,MIMAT0000703
hsa-mir-361	hg38:chrX:85903680-85903703:-	162	41.058967	N	mature,MIMAT0000703
hsa-mir-361	hg38:chrX:85903681-85903703:-	1241	314.531959	N	mature,MIMAT0000703
hsa-mir-361	hg38:chrX:85903682-85903703:-	447	113.292334	N	mature,MIMAT0000703
hsa-mir-361	hg38:chrX:85903683-85903703:-	65	16.474277	N	mature,MIMAT0000703
hsa-mir-361	hg38:chrX:85903684-85903703:-	3	0.760351	N	mature,MIMAT0000703
hsa-mir-361	hg38:chrX:85903685-85903703:-	1	0.253450	N	mature,MIMAT0000703
hsa-mir-361	hg38:chrX:85903686-85903703:-	8	2.027603	N	mature,MIMAT0000703
hsa-mir-361	hg38:chrX:85903703-85903722:-	1	0.253450	N	precursor
hsa-mir-361	hg38:chrX:85903703-85903723:-	4	1.013802	N	precursor
hsa-mir-361	hg38:chrX:85903703-85903724:-	1	0.253450	N	precursor
hsa-mir-3613	hg38:chr13:49996428-49996450:-	5	1.267252	N	mature,MIMAT0017991
hsa-mir-3613	hg38:chr13:49996465-49996487:-	18	4.562107	N	mature,MIMAT0017990
hsa-mir-3613	hg38:chr13:49996466-49996487:-	8	2.027603	N	mature,MIMAT0017990
hsa-mir-3613	hg38:chr13:49996467-49996487:-	6	1.520702	N	mature,MIMAT0017990
hsa-mir-3613	hg38:chr13:49996468-49996487:-	3	0.760351	N	mature,MIMAT0017990
hsa-mir-3613	hg38:chr13:49996487-49996507:-	2	0.506901	N	precursor
hsa-mir-3614	hg38:chr17:56891282-56891304:-	3	0.760351	N	mature,MIMAT0017993
hsa-mir-3614	hg38:chr17:56891319-56891341:-	1	0.253450	N	mature,MIMAT0017992
hsa-mir-3614	hg38:chr17:56891320-56891342:-	3	0.760351	N	mature,MIMAT0017992
hsa-mir-3614	hg38:chr17:56891321-56891342:-	1	0.253450	N	mature,MIMAT0017992
hsa-mir-3614	hg38:chr17:56891322-56891343:-	1	0.253450	N	mature,MIMAT0017992
hsa-mir-3615	hg38:chr17:74748602-74748623:+	1	0.253450	N	unannotated
hsa-mir-3615	hg38:chr17:74748643-74748661:+	1	0.253450	N	stemloop
hsa-mir-3615	hg38:chr17:74748663-74748685:+	15	3.801756	N	mature,MIMAT0017994
hsa-mir-3615	hg38:chr17:74748663-74748686:+	6	1.520702	N	mature,MIMAT0017994
hsa-mir-3619	hg38:chr22:46091059-46091080:+	1	0.253450	N	mature,MIMAT0017999
hsa-mir-3619	hg38:chr22:46091090-46091112:+	1	0.253450	N	mature,MIMAT0019219
hsa-mir-362	hg38:chrX:50008968-50008990:+	10	2.534504	N	mature,MIMAT0000705
hsa-mir-362	hg38:chrX:50008968-50008991:+	112	28.386446	N	mature,MIMAT0000705
hsa-mir-362	hg38:chrX:50008968-50008992:+	359	90.988697	N	mature,MIMAT0000705
hsa-mir-362	hg38:chrX:50008968-50008993:+	12	3.041405	N	mature,MIMAT0000705
hsa-mir-362	hg38:chrX:50008968-50008994:+	37	9.377665	N	mature,MIMAT0000705
hsa-mir-362	hg38:chrX:50008968-50008995:+	1	0.253450	N	mature,MIMAT0000705
hsa-mir-362	hg38:chrX:50008969-50008992:+	5	1.267252	N	mature,MIMAT0000705
hsa-mir-362	hg38:chrX:50009005-50009025:+	2	0.506901	N	mature,MIMAT0004683
hsa-mir-362	hg38:chrX:50009005-50009026:+	3	0.760351	N	mature,MIMAT0004683
hsa-mir-362	hg38:chrX:50009005-50009027:+	3	0.760351	N	mature,MIMAT0004683
hsa-mir-362	hg38:chrX:50009005-50009028:+	2	0.506901	N	mature,MIMAT0004683
hsa-mir-363	hg38:chrX:134169380-134169404:-	1	0.253450	N	mature,MIMAT0000707
hsa-mir-363	hg38:chrX:134169382-134169404:-	4	1.013802	N	mature,MIMAT0000707
hsa-mir-363	hg38:chrX:134169383-134169404:-	2	0.506901	N	mature,MIMAT0000707
hsa-mir-3651	hg38:chr9:92292461-92292479:-	1	0.253450	N	mature,MIMAT0018071
hsa-mir-3651	hg38:chr9:92292461-92292483:-	1	0.253450	N	mature,MIMAT0018071
hsa-mir-3651	hg38:chr9:92292461-92292484:-	2	0.506901	N	mature,MIMAT0018071
hsa-mir-3651	hg38:chr9:92292461-92292488:-	1	0.253450	N	mature,MIMAT0018071
hsa-mir-3651	hg38:chr9:92292465-92292493:-	1	0.253450	N	mature,MIMAT0018071
hsa-mir-3652	hg38:chr12:103930424-103930444:+	1	0.253450	N	mature,MIMAT0018072
hsa-mir-3652	hg38:chr12:103930425-103930443:+	1	0.253450	N	mature,MIMAT0018072
hsa-mir-3653	hg38:chr22:29333176-29333197:-	1	0.253450	N	mature,MIMAT0018073
hsa-mir-3653	hg38:chr22:29333176-29333201:-	2	0.506901	N	mature,MIMAT0018073
hsa-mir-3653	hg38:chr22:29333176-29333202:-	1	0.253450	N	mature,MIMAT0018073
hsa-mir-3653	hg38:chr22:29333176-29333204:-	1	0.253450	N	mature,MIMAT0018073
hsa-mir-3653	hg38:chr22:29333176-29333205:-	1	0.253450	N	mature,MIMAT0018073
hsa-mir-3653	hg38:chr22:29333176-29333206:-	1	0.253450	N	mature,MIMAT0018073
hsa-mir-3653	hg38:chr22:29333189-29333218:-	3	0.760351	N	mature,MIMAT0018073
hsa-mir-3653	hg38:chr22:29333202-29333230:-	1	0.253450	N	mature,MIMAT0032110
hsa-mir-3653	hg38:chr22:29333205-29333228:-	1	0.253450	N	stemloop
hsa-mir-3653	hg38:chr22:29333205-29333230:-	7	1.774153	N	mature,MIMAT0032110
hsa-mir-3653	hg38:chr22:29333206-29333230:-	1	0.253450	N	mature,MIMAT0032110
hsa-mir-3653	hg38:chr22:29333220-29333245:-	2	0.506901	N	mature,MIMAT0032110
hsa-mir-3653	hg38:chr22:29333220-29333246:-	25	6.336260	N	mature,MIMAT0032110
hsa-mir-365a	hg38:chr16:14309300-14309322:+	2	0.506901	N	mature,MIMAT0009199
hsa-mir-365a	hg38:chr16:14309300-14309323:+	4	1.013802	N	mature,MIMAT0009199
hsa-mir-365a	hg38:chr16:14309300-14309324:+	1	0.253450	N	mature,MIMAT0009199
hsa-mir-365a	hg38:chr16:14309300-14309325:+	1	0.253450	N	mature,MIMAT0009199
hsa-mir-365a	hg38:chr16:14309301-14309320:+	1	0.253450	N	mature,MIMAT0009199
hsa-mir-365a	hg38:chr16:14309340-14309359:+	16	4.055207	Y	mature,MIMAT0000710
hsa-mir-365a	hg38:chr16:14309340-14309360:+	190	48.155578	Y	mature,MIMAT0000710
hsa-mir-365a	hg38:chr16:14309340-14309361:+	193	48.915929	Y	mature,MIMAT0000710
hsa-mir-365a	hg38:chr16:14309340-14309362:+	307	77.809276	Y	mature,MIMAT0000710
hsa-mir-365a	hg38:chr16:14309340-14309363:+	14	3.548306	Y	mature,MIMAT0000710
hsa-mir-365a	hg38:chr16:14309342-14309360:+	2	0.506901	Y	mature,MIMAT0000710
hsa-mir-365a	hg38:chr16:14309342-14309362:+	1	0.253450	Y	mature,MIMAT0000710
hsa-mir-365a	hg38:chr16:14309342-14309363:+	1	0.253450	Y	mature,MIMAT0000710
hsa-mir-365b	hg38:chr17:31575478-31575497:+	16	4.055207	Y	mature,MIMAT0022834
hsa-mir-365b	hg38:chr17:31575478-31575498:+	190	48.155578	Y	mature,MIMAT0022834
hsa-mir-365b	hg38:chr17:31575478-31575499:+	193	48.915929	Y	mature,MIMAT0022834
hsa-mir-365b	hg38:chr17:31575478-31575500:+	307	77.809276	Y	mature,MIMAT0022834
hsa-mir-365b	hg38:chr17:31575478-31575501:+	14	3.548306	Y	mature,MIMAT0022834
hsa-mir-365b	hg38:chr17:31575480-31575498:+	2	0.506901	Y	mature,MIMAT0022834
hsa-mir-365b	hg38:chr17:31575480-31575500:+	1	0.253450	Y	mature,MIMAT0022834
hsa-mir-365b	hg38:chr17:31575480-31575501:+	1	0.253450	Y	mature,MIMAT0022834
hsa-mir-3662	hg38:chr6:134979355-134979379:-	1	0.253450	N	mature,MIMAT0018083
hsa-mir-3677	hg38:chr16:2270715-2270735:+	1	0.253450	N	mature,MIMAT0019221
hsa-mir-3677	hg38:chr16:2270751-2270772:+	2	0.506901	N	mature,MIMAT0018101
hsa-mir-3677	hg38:chr16:2270751-2270773:+	2	0.506901	N	mature,MIMAT0018101
hsa-mir-3678	hg38:chr17:75406072-75406092:+	1	0.253450	N	mature,MIMAT0018102
hsa-mir-3682	hg38:chr2:53849135-53849157:-	1	0.253450	N	mature,MIMAT0018110
hsa-mir-3684	hg38:chr4:98997432-98997452:+	1	0.253450	N	mature,MIMAT0018112
hsa-mir-369	hg38:chr14:101065582-101065606:+	1	0.253450	N	precursor
hsa-mir-369	hg38:chr14:101065586-101065606:+	11	2.787955	N	precursor
hsa-mir-369	hg38:chr14:101065587-101065607:+	1	0.253450	N	precursor
hsa-mir-369	hg38:chr14:101065605-101065626:+	1	0.253450	N	mature,MIMAT0001621
hsa-mir-369	hg38:chr14:101065606-101065623:+	1	0.253450	N	mature,MIMAT0001621
hsa-mir-369	hg38:chr14:101065606-101065624:+	6	1.520702	N	mature,MIMAT0001621
hsa-mir-369	hg38:chr14:101065606-101065625:+	26	6.589711	N	mature,MIMAT0001621
